date,TA,RH,WS,WD,GHR,PCP
2009/11/16 04:00,19.9,84.0,1.5,283.5,0.0,0.0
2009/11/16 05:00,19.9,84.3,0.7,205.2,0.0,0.0
2009/11/16 06:00,20.0,85.0,0.8,297.0,25.8,0.0
2009/11/16 07:00,21.2,84.2,2.3,222.2,115.7,0.0
2009/11/16 08:00,22.2,82.2,3.0,214.0,206.8,0.0
2009/11/16 09:00,23.1,80.0,3.1,204.5,531.2,0.0
2009/11/16 10:00,24.8,75.3,2.7,200.3,886.7,0.0
2009/11/16 11:00,26.4,70.7,3.6,215.0,1076.5,0.0
2009/11/16 12:00,28.2,65.3,2.7,230.2,1017.7,0.0
2009/11/16 13:00,29.6,59.5,2.9,245.0,949.5,0.0
2009/11/16 14:00,30.5,55.0,2.3,184.0,790.5,0.0
2009/11/16 15:00,30.4,53.2,3.8,242.8,560.3,0.0
2009/11/16 16:00,29.4,53.8,4.8,219.0,300.0,0.0
2009/11/16 17:00,26.7,59.0,5.6,219.0,84.7,0.0
2009/11/16 18:00,25.2,63.8,5.9,224.7,2.0,0.0
2009/11/16 19:00,23.7,66.3,4.8,221.0,0.0,0.0
2009/11/16 20:00,22.6,69.8,4.6,216.5,0.0,0.0
2009/11/16 21:00,21.8,73.3,5.1,225.3,0.0,0.0
2009/11/16 22:00,21.4,75.8,3.8,280.7,0.0,0.0
2009/11/16 23:00,21.2,77.8,3.0,252.0,0.0,0.0
2009/11/17 00:00,21.4,79.5,4.1,237.2,0.0,0.0
2009/11/17 01:00,21.5,80.8,3.8,243.7,0.0,0.0
2009/11/17 02:00,21.2,81.7,4.4,211.8,0.0,0.0
2009/11/17 03:00,21.1,82.0,3.3,193.5,0.0,0.0
2009/11/17 04:00,21.1,82.3,1.3,179.7,0.0,0.0
2009/11/17 05:00,21.0,83.0,0.7,227.0,0.0,0.0
2009/11/17 06:00,21.2,83.0,1.3,314.3,19.7,0.0
2009/11/17 07:00,21.9,82.0,1.0,183.7,76.5,0.0
2009/11/17 08:00,23.4,79.3,0.8,317.8,253.7,0.0
2009/11/17 09:00,25.0,74.8,1.9,233.5,448.3,0.0
2009/11/17 10:00,26.2,70.7,1.1,208.2,494.7,0.0
2009/11/17 11:00,28.0,65.7,0.7,184.0,666.5,0.0
2009/11/17 12:00,28.5,61.5,1.9,137.7,465.2,0.0
2009/11/17 13:00,28.5,59.5,2.2,133.7,356.3,0.0
2009/11/17 14:00,29.5,57.0,2.9,165.3,750.2,0.0
2009/11/17 15:00,30.4,53.8,3.3,212.7,587.5,0.0
2009/11/17 16:00,30.1,53.0,4.0,238.5,307.0,0.0
2009/11/17 17:00,27.2,57.8,5.2,221.2,83.7,0.0
2009/11/17 18:00,24.9,64.5,6.1,218.2,2.2,0.0
2009/11/17 19:00,23.7,69.0,6.2,213.5,0.0,0.0
2009/11/17 20:00,22.5,71.3,4.9,239.2,0.0,0.0
2009/11/17 21:00,21.7,73.5,4.9,247.8,0.0,0.0
2009/11/17 22:00,21.2,75.7,5.7,233.8,0.0,0.0
2009/11/17 23:00,20.8,77.3,3.6,261.0,0.0,0.0
2009/11/18 00:00,20.6,78.3,3.4,258.2,0.0,0.0
2009/11/18 01:00,20.4,79.3,3.1,226.2,0.0,0.0
2009/11/18 02:00,20.4,80.2,2.2,236.0,0.0,0.0
2009/11/18 03:00,20.4,81.0,3.3,214.3,0.0,0.0
2009/11/18 04:00,20.5,81.5,3.1,218.5,0.0,0.0
2009/11/18 05:00,20.5,82.0,2.0,271.5,0.0,0.0
2009/11/18 06:00,20.6,82.0,1.4,264.8,9.8,0.0
2009/11/18 07:00,21.1,81.5,1.5,263.8,55.5,0.0
2009/11/18 08:00,21.7,80.0,2.9,218.5,132.3,0.0
2009/11/18 09:00,22.7,78.0,2.1,264.3,292.7,0.0
2009/11/18 10:00,23.6,75.7,1.8,258.7,267.8,0.0
2009/11/18 11:00,24.3,73.3,1.5,189.0,279.5,0.0
2009/11/18 12:00,25.9,69.2,1.3,213.0,392.0,0.0
2009/11/18 13:00,26.6,65.8,2.1,164.2,563.8,0.0
2009/11/18 14:00,28.1,61.8,2.5,229.8,632.5,0.0
2009/11/18 15:00,28.0,59.0,2.9,205.2,289.2,0.0
2009/11/18 16:00,27.2,59.5,2.3,218.8,150.3,0.0
2009/11/18 17:00,26.0,62.3,2.0,175.3,50.8,0.0
2009/11/18 18:00,24.8,66.3,3.0,187.3,1.8,0.0
2009/11/18 19:00,23.8,69.0,4.9,229.2,0.0,0.0
2009/11/18 20:00,22.9,70.5,3.5,212.0,0.0,0.0
2009/11/18 21:00,22.2,72.8,1.4,223.5,0.0,0.0
2009/11/18 22:00,21.6,75.3,3.6,214.7,0.0,0.0
2009/11/18 23:00,21.1,77.7,5.1,222.5,0.0,0.0
2009/11/19 00:00,20.8,79.5,4.0,235.2,0.0,0.0
2009/11/19 01:00,20.7,80.7,3.8,214.8,0.0,0.0
2009/11/19 02:00,20.7,81.3,4.4,224.5,0.0,0.0
2009/11/19 03:00,20.5,82.0,2.4,232.3,0.0,0.0
2009/11/19 04:00,21.0,83.0,2.1,224.5,0.0,0.0
2009/11/19 05:00,21.1,83.0,3.3,236.0,0.0,0.0
2009/11/19 06:00,21.4,83.3,2.9,225.2,43.3,0.0
2009/11/19 07:00,22.2,82.3,4.1,240.8,247.8,0.0
2009/11/19 08:00,23.3,80.0,3.3,214.0,503.0,0.0
2009/11/19 09:00,25.4,75.5,1.7,210.7,722.7,0.0
2009/11/19 10:00,27.4,69.7,2.0,184.3,823.2,0.0
2009/11/19 11:00,29.3,63.5,2.1,124.0,873.2,0.0
2009/11/19 12:00,30.1,58.7,2.8,119.7,838.5,0.0
2009/11/19 13:00,30.8,55.3,2.3,155.3,887.3,0.0
2009/11/19 14:00,31.4,52.7,2.4,143.0,669.8,0.0
2009/11/19 15:00,30.9,53.3,3.1,187.3,519.5,0.0
2009/11/19 16:00,29.5,55.5,4.0,211.7,295.0,0.0
2009/11/19 17:00,27.8,59.5,5.7,213.5,85.5,0.0
2009/11/19 18:00,26.2,64.2,5.9,215.8,2.0,0.0
2009/11/19 19:00,24.6,67.0,6.8,214.7,0.0,0.0
2009/11/19 20:00,23.1,70.7,6.1,231.0,0.0,0.0
2009/11/19 21:00,22.3,74.0,3.5,241.8,0.0,0.0
2009/11/19 22:00,21.9,76.5,2.8,214.0,0.0,0.0
2009/11/19 23:00,21.6,78.5,3.3,235.2,0.0,0.0
2009/11/20 00:00,21.5,79.8,3.1,293.5,0.0,0.0
2009/11/20 01:00,21.4,81.0,2.1,280.2,0.0,0.0
2009/11/20 02:00,21.3,81.8,1.6,253.8,0.0,0.0
2009/11/20 03:00,21.1,82.3,1.6,188.0,0.0,0.0
2009/11/20 04:00,20.8,83.0,0.7,233.2,0.0,0.0
2009/11/20 05:00,21.0,83.0,1.0,299.3,0.0,0.0
2009/11/20 06:00,21.0,83.8,0.6,317.7,19.7,0.0
2009/11/20 07:00,21.5,83.2,0.7,167.0,92.8,0.0
2009/11/20 08:00,22.9,81.2,1.0,165.7,396.5,0.0
2009/11/20 09:00,25.3,76.3,1.2,166.3,644.3,0.0
2009/11/20 10:00,26.9,71.0,1.0,121.5,803.7,0.0
2009/11/20 11:00,28.6,65.5,1.5,203.7,930.7,0.0
2009/11/20 12:00,30.2,60.0,2.9,129.5,949.8,0.0
2009/11/20 13:00,30.8,55.8,2.9,113.5,859.7,0.0
2009/11/20 14:00,31.3,53.8,4.0,166.8,749.0,0.0
2009/11/20 15:00,30.9,52.8,3.3,223.7,510.0,0.0
2009/11/20 16:00,29.9,55.0,3.9,218.2,264.3,0.0
2009/11/20 17:00,28.3,58.7,4.1,211.3,84.8,0.0
2009/11/20 18:00,26.7,63.5,5.4,224.0,1.8,0.0
2009/11/20 19:00,25.8,67.7,5.8,215.3,0.0,0.0
2009/11/20 20:00,24.7,68.8,6.4,235.8,0.0,0.0
2009/11/20 21:00,23.5,71.0,5.1,220.5,0.0,0.0
2009/11/20 22:00,22.6,73.8,5.0,248.8,0.0,0.0
2009/11/20 23:00,22.0,76.2,5.4,226.2,0.0,0.0
2009/11/21 00:00,21.7,78.0,5.4,247.3,0.0,0.0
2009/11/21 01:00,21.6,79.0,3.7,250.7,0.0,0.0
2009/11/21 02:00,21.5,80.0,2.5,216.0,0.0,0.0
2009/11/21 03:00,21.8,79.0,1.2,196.8,0.0,0.0
2009/11/21 04:00,21.6,79.0,1.3,207.8,0.0,0.0
2009/11/21 05:00,21.7,79.0,1.5,220.2,0.0,0.0
2009/11/21 06:00,21.6,80.0,1.6,184.7,34.5,0.0
2009/11/21 07:00,22.5,79.0,1.8,206.3,217.7,0.0
2009/11/21 08:00,24.0,75.8,2.4,236.8,464.5,0.0
2009/11/21 09:00,25.4,70.7,3.2,215.7,684.3,0.0
2009/11/21 10:00,26.7,65.5,4.1,210.0,849.0,0.0
2009/11/21 11:00,28.9,59.5,2.7,209.5,932.8,0.0
2009/11/21 12:00,30.5,53.7,3.8,242.7,959.0,0.0
2009/11/21 13:00,30.6,51.3,5.1,225.8,906.5,0.0
2009/11/21 14:00,30.3,51.5,4.7,230.3,755.8,0.0
2009/11/21 15:00,29.8,53.0,4.6,214.8,532.8,0.0
2009/11/21 16:00,28.9,55.2,4.3,200.8,289.8,0.0
2009/11/21 17:00,27.1,58.7,5.2,207.3,77.3,0.0
2009/11/21 18:00,25.5,60.2,6.2,215.3,2.2,0.0
2009/11/21 19:00,24.2,62.5,7.7,229.3,0.0,0.0
2009/11/21 20:00,23.3,65.0,7.0,221.7,0.0,0.0
2009/11/21 21:00,22.4,68.0,3.9,230.8,0.0,0.0
2009/11/21 22:00,21.9,71.0,4.1,254.0,0.0,0.0
2009/11/21 23:00,21.7,73.3,1.3,227.2,0.0,0.0
2009/11/22 00:00,21.6,74.7,2.0,211.0,0.0,0.0
2009/11/22 01:00,21.3,76.2,3.4,224.8,0.0,0.0
2009/11/22 02:00,21.1,77.5,2.4,215.3,0.0,0.0
2009/11/22 03:00,21.0,78.3,1.9,229.2,0.0,0.0
2009/11/22 04:00,20.8,79.3,1.7,244.2,0.0,0.0
2009/11/22 05:00,20.9,80.2,1.9,209.8,0.0,0.0
2009/11/22 06:00,20.8,81.0,1.8,208.5,29.5,0.0
2009/11/22 07:00,21.7,80.3,1.4,195.7,201.5,0.0
2009/11/22 08:00,23.1,77.8,2.2,194.5,433.8,0.0
2009/11/22 09:00,25.2,73.0,2.3,186.2,624.2,0.0
2009/11/22 10:00,27.7,67.3,2.1,122.5,804.7,0.0
2009/11/22 11:00,29.3,62.3,1.4,168.0,892.0,0.0
2009/11/22 12:00,31.0,56.5,1.8,167.3,916.8,0.0
2009/11/22 13:00,31.9,51.5,2.3,215.7,850.5,0.0
2009/11/22 14:00,32.3,49.2,4.9,225.2,709.5,0.0
2009/11/22 15:00,31.4,49.5,5.2,219.5,521.0,0.0
2009/11/22 16:00,30.2,51.0,5.8,210.7,294.7,0.0
2009/11/22 17:00,28.9,53.5,4.4,206.5,63.2,0.0
2009/11/22 18:00,27.6,56.2,4.4,233.8,1.0,0.0
2009/11/22 19:00,26.6,56.5,3.9,219.2,0.0,0.0
2009/11/22 20:00,25.3,59.3,5.9,233.3,0.0,0.0
2009/11/22 21:00,23.9,63.7,5.3,237.7,0.0,0.0
2009/11/22 22:00,23.0,67.5,3.4,264.8,0.0,0.0
2009/11/22 23:00,22.5,70.5,4.1,219.7,0.0,0.0
2009/11/23 00:00,22.2,73.0,3.0,222.5,0.0,0.0
2009/11/23 01:00,21.9,74.0,2.6,274.5,0.0,0.0
2009/11/23 02:00,21.8,74.8,2.6,243.3,0.0,0.0
2009/11/23 03:00,21.5,76.0,1.3,233.0,0.0,0.0
2009/11/23 04:00,21.2,77.3,2.0,232.3,0.0,0.0
2009/11/23 05:00,20.9,78.3,2.8,204.5,0.0,0.0
2009/11/23 06:00,20.9,79.0,2.7,197.7,46.3,0.0
2009/11/23 07:00,22.2,77.7,1.4,208.2,236.3,0.0
2009/11/23 08:00,24.5,73.2,1.6,214.3,472.7,0.0
2009/11/23 09:00,26.5,67.0,2.9,222.7,671.5,0.0
2009/11/23 10:00,28.3,60.3,2.7,192.0,829.0,0.0
2009/11/23 11:00,30.3,53.3,2.4,207.7,919.5,0.0
2009/11/23 12:00,31.8,47.7,2.4,227.0,926.0,0.0
2009/11/23 13:00,32.5,44.7,4.1,232.5,865.8,0.0
2009/11/23 14:00,32.0,44.8,3.7,229.3,723.8,0.0
2009/11/23 15:00,30.9,47.7,6.2,219.5,518.0,0.0
2009/11/23 16:00,29.9,48.3,4.9,211.8,272.7,0.0
2009/11/23 17:00,29.0,50.0,7.0,222.0,94.5,0.0
2009/11/23 18:00,28.0,51.8,5.3,221.5,1.7,0.0
2009/11/23 19:00,27.3,51.8,4.6,232.8,0.0,0.0
2009/11/23 20:00,26.2,54.8,5.1,238.0,0.0,0.0
2009/11/23 21:00,24.8,60.3,5.2,224.3,0.0,0.0
2009/11/23 22:00,23.7,65.5,5.3,223.7,0.0,0.0
2009/11/23 23:00,23.1,69.0,2.9,254.5,0.0,0.0
2009/11/24 00:00,22.7,71.5,2.9,196.8,0.0,0.0
2009/11/24 01:00,22.4,73.5,3.4,211.8,0.0,0.0
2009/11/24 02:00,22.2,75.5,3.1,216.0,0.0,0.0
2009/11/24 03:00,21.9,77.0,3.4,210.7,0.0,0.0
2009/11/24 04:00,21.8,78.3,2.9,238.2,0.0,0.0
2009/11/24 05:00,21.8,79.0,2.1,216.8,0.0,0.0
2009/11/24 06:00,21.9,79.0,1.2,202.3,16.7,0.0
2009/11/24 07:00,22.3,79.0,1.3,195.2,91.3,0.0
2009/11/24 08:00,23.1,78.0,1.2,239.5,170.2,0.0
2009/11/24 09:00,24.4,74.3,1.7,240.5,266.7,0.0
2009/11/24 10:00,25.7,68.7,2.9,207.3,444.2,0.0
2009/11/24 11:00,27.2,63.2,3.0,206.2,788.2,0.0
2009/11/24 12:00,29.0,57.3,2.9,199.8,850.8,0.0
2009/11/24 13:00,30.8,52.8,3.0,191.2,833.2,0.0
2009/11/24 14:00,32.0,48.7,2.6,212.7,743.7,0.0
2009/11/24 15:00,32.0,47.3,3.8,203.2,527.0,0.0
2009/11/24 16:00,31.1,48.8,3.0,215.5,310.5,0.0
2009/11/24 17:00,29.4,50.7,5.8,213.7,89.0,0.0
2009/11/24 18:00,27.8,54.5,5.5,218.8,2.5,0.0
2009/11/24 19:00,26.8,60.0,6.4,211.5,0.0,0.0
2009/11/24 20:00,25.2,62.2,5.7,239.2,0.0,0.0
2009/11/24 21:00,23.6,67.2,3.6,270.7,0.0,0.0
2009/11/24 22:00,22.8,70.5,2.9,283.2,0.0,0.0
2009/11/24 23:00,22.5,73.2,2.8,232.0,0.0,0.0
2009/11/25 00:00,22.2,74.8,3.5,263.8,0.0,0.0
2009/11/25 01:00,22.0,76.2,2.6,238.5,0.0,0.0
2009/11/25 02:00,21.8,77.3,2.0,201.8,0.0,0.0
2009/11/25 03:00,21.7,78.2,1.3,203.7,0.0,0.0
2009/11/25 04:00,21.6,79.0,1.0,215.3,0.0,0.0
2009/11/25 05:00,21.6,79.7,0.4,250.3,0.0,0.0
2009/11/25 06:00,21.5,79.8,0.5,249.8,36.7,0.0
2009/11/25 07:00,22.8,78.0,0.6,189.3,153.8,0.0
2009/11/25 08:00,24.7,74.7,0.9,222.3,376.3,0.0
2009/11/25 09:00,27.1,69.3,1.7,204.0,677.8,0.0
2009/11/25 10:00,28.5,64.3,2.8,140.7,859.0,0.0
2009/11/25 11:00,30.3,59.2,2.7,162.8,952.7,0.0
2009/11/25 12:00,30.8,55.0,3.5,133.8,966.8,0.0
2009/11/25 13:00,31.6,51.2,2.8,150.2,883.3,0.0
2009/11/25 14:00,32.4,48.5,3.0,189.0,698.8,0.0
2009/11/25 15:00,32.4,47.7,3.8,214.0,515.3,0.0
2009/11/25 16:00,31.0,49.7,4.4,221.5,296.3,0.0
2009/11/25 17:00,29.0,53.5,6.2,213.3,86.5,0.0
2009/11/25 18:00,27.3,58.2,4.5,200.3,2.3,0.0
2009/11/25 19:00,25.9,60.2,6.7,214.5,0.0,0.0
2009/11/25 20:00,24.5,63.5,6.5,232.0,0.0,0.0
2009/11/25 21:00,23.5,67.7,7.3,233.7,0.0,0.0
2009/11/25 22:00,22.5,71.5,6.3,193.3,0.0,0.0
2009/11/25 23:00,22.0,73.8,4.7,235.0,0.0,0.0
2009/11/26 00:00,22.0,75.0,2.4,231.3,0.0,0.0
2009/11/26 01:00,22.1,75.3,1.4,183.3,0.0,0.0
2009/11/26 02:00,21.9,76.2,1.4,229.8,0.0,0.0
2009/11/26 03:00,21.9,77.0,0.6,234.5,0.0,0.0
2009/11/26 04:00,22.0,77.0,1.3,322.0,0.0,0.0
2009/11/26 05:00,22.0,77.0,1.0,312.3,0.0,0.0
2009/11/26 06:00,22.0,76.8,0.7,260.2,21.5,0.0
2009/11/26 07:00,22.8,75.7,0.9,177.8,94.2,0.0
2009/11/26 08:00,24.2,72.7,1.5,265.7,317.3,0.0
2009/11/26 09:00,26.3,68.7,1.5,184.3,411.0,0.0
2009/11/26 10:00,28.0,64.7,1.4,137.8,541.7,0.0
2009/11/26 11:00,29.4,59.7,2.7,148.3,924.3,0.0
2009/11/26 12:00,30.1,56.2,2.9,112.0,856.5,0.0
2009/11/26 13:00,31.2,53.0,2.2,158.7,669.7,0.0
2009/11/26 14:00,31.9,50.5,1.7,143.2,636.7,0.0
2009/11/26 15:00,31.7,49.8,1.7,119.8,278.0,0.0
2009/11/26 16:00,31.3,50.0,2.6,221.3,178.3,0.0
2009/11/26 17:00,29.4,53.7,4.4,205.7,69.3,0.0
2009/11/26 18:00,27.3,59.3,6.6,225.7,2.5,0.0
2009/11/26 19:00,25.1,62.8,6.8,230.2,0.0,0.0
2009/11/26 20:00,23.6,67.5,5.6,232.3,0.0,0.0
2009/11/26 21:00,23.1,70.8,4.6,228.2,0.0,0.0
2009/11/26 22:00,22.9,72.7,4.6,214.5,0.0,0.0
2009/11/26 23:00,23.1,73.3,3.9,252.8,0.0,0.0
2009/11/27 00:00,22.7,74.3,3.0,271.8,0.0,0.0
2009/11/27 01:00,22.5,75.2,1.3,225.3,0.0,0.0
2009/11/27 02:00,22.4,76.0,2.8,246.5,0.0,0.0
2009/11/27 03:00,22.1,76.7,1.0,292.0,0.0,0.0
2009/11/27 04:00,22.1,77.0,1.2,216.8,0.0,0.0
2009/11/27 05:00,22.1,77.7,1.5,218.2,0.0,0.0
2009/11/27 06:00,22.0,78.7,1.6,228.2,7.7,0.0
2009/11/27 07:00,22.1,79.0,1.4,234.5,24.3,0.0
2009/11/27 08:00,22.3,79.0,1.9,292.8,66.7,0.0
2009/11/27 09:00,23.2,78.3,1.8,302.8,260.2,0.0
2009/11/27 10:00,24.9,75.3,1.4,170.3,290.2,0.0
2009/11/27 11:00,25.5,72.8,1.3,231.5,256.5,0.0
2009/11/27 12:00,26.3,70.0,1.4,182.3,302.5,0.0
2009/11/27 13:00,26.9,67.2,2.1,240.3,303.8,0.0
2009/11/27 14:00,27.2,65.0,2.1,212.8,208.8,0.0
2009/11/27 15:00,27.2,64.0,1.4,200.2,174.3,0.0
2009/11/27 16:00,27.3,63.7,2.1,221.8,143.3,0.0
2009/11/27 17:00,26.3,65.7,1.9,211.2,29.5,0.0
2009/11/27 18:00,25.6,67.5,3.2,194.3,1.7,0.0
2009/11/27 19:00,25.3,69.0,4.3,213.7,0.0,0.0
2009/11/27 20:00,24.9,68.3,6.3,225.3,0.0,0.0
2009/11/27 21:00,24.4,68.7,4.1,230.5,0.0,0.0
2009/11/27 22:00,23.7,70.7,3.4,237.0,0.0,0.0
2009/11/27 23:00,23.1,72.8,3.1,261.8,0.0,0.0
2009/11/28 00:00,22.9,74.5,1.7,216.2,0.0,0.0
2009/11/28 01:00,22.5,76.3,1.1,202.7,0.0,0.0
2009/11/28 02:00,22.0,78.2,1.7,258.7,0.0,0.0
2009/11/28 03:00,21.7,79.7,1.3,222.8,0.0,0.0
2009/11/28 04:00,21.8,80.7,1.6,244.5,0.0,0.0
2009/11/28 05:00,21.7,81.0,1.1,235.3,0.0,0.0
2009/11/28 06:00,21.7,81.0,0.1,141.7,13.7,0.0
2009/11/28 07:00,22.5,80.7,0.7,134.0,114.3,0.0
2009/11/28 08:00,25.2,76.0,0.7,142.5,503.3,0.0
2009/11/28 09:00,27.3,70.2,1.6,91.8,643.5,0.0
2009/11/28 10:00,28.5,64.7,1.7,180.7,684.2,0.0
2009/11/28 11:00,30.2,59.5,1.6,157.7,803.7,0.0
2009/11/28 12:00,31.8,54.0,2.2,91.8,777.7,0.0
2009/11/28 13:00,31.1,51.8,2.2,152.0,409.8,0.0
2009/11/28 14:00,32.2,50.0,3.2,174.3,755.8,0.0
2009/11/28 15:00,31.8,49.7,3.7,224.0,475.3,0.0
2009/11/28 16:00,30.6,51.7,4.0,220.7,226.0,0.0
2009/11/28 17:00,29.4,54.5,4.0,229.8,69.3,0.0
2009/11/28 18:00,27.3,57.2,6.7,240.3,1.7,0.0
2009/11/28 19:00,25.6,61.0,6.2,214.7,0.0,0.0
2009/11/28 20:00,24.2,65.3,4.0,220.2,0.0,0.0
2009/11/28 21:00,23.4,68.0,2.5,268.5,0.0,0.0
2009/11/28 22:00,23.0,70.3,3.4,237.7,0.0,0.0
2009/11/28 23:00,22.7,72.3,3.7,219.0,0.0,0.0
2009/11/29 00:00,22.6,73.7,2.0,203.5,0.0,0.0
2009/11/29 01:00,22.5,74.7,2.2,226.0,0.0,0.0
2009/11/29 02:00,22.2,75.8,1.7,206.8,0.0,0.0
2009/11/29 03:00,22.3,76.8,1.8,224.8,0.0,0.0
2009/11/29 04:00,22.3,77.2,1.6,236.2,0.0,0.0
2009/11/29 05:00,22.3,78.0,1.7,208.0,0.0,0.0
2009/11/29 06:00,22.3,78.0,1.7,197.7,22.8,0.0
2009/11/29 07:00,22.8,77.0,2.1,214.0,112.2,0.0
2009/11/29 08:00,23.9,75.2,1.6,211.5,248.8,0.0
2009/11/29 09:00,26.1,70.5,0.9,152.7,432.3,0.0
2009/11/29 10:00,27.4,66.2,2.3,202.8,746.2,0.0
2009/11/29 11:00,29.0,60.5,3.1,228.7,944.5,0.0
2009/11/29 12:00,30.3,55.3,4.1,215.7,730.0,0.0
2009/11/29 13:00,30.7,52.3,2.7,202.0,839.3,0.0
2009/11/29 14:00,29.8,53.2,3.9,215.3,489.0,0.0
2009/11/29 15:00,29.2,54.0,2.5,219.3,312.5,0.0
2009/11/29 16:00,28.7,55.2,4.7,212.3,193.0,0.0
2009/11/29 17:00,27.6,57.7,4.4,201.5,109.3,0.0
2009/11/29 18:00,26.3,60.8,4.2,225.0,3.7,0.0
2009/11/29 19:00,25.2,62.7,5.5,215.2,0.0,0.0
2009/11/29 20:00,24.0,65.0,6.8,207.2,0.0,0.0
2009/11/29 21:00,23.1,68.0,5.2,231.3,0.0,0.0
2009/11/29 22:00,22.5,70.7,3.6,249.8,0.0,0.0
2009/11/29 23:00,22.1,73.2,4.8,239.5,0.0,0.0
2009/11/30 00:00,21.8,75.2,3.4,239.2,0.0,0.0
2009/11/30 01:00,21.3,77.2,3.4,238.2,0.0,0.0
2009/11/30 02:00,21.1,78.7,3.1,234.5,0.0,0.0
2009/11/30 03:00,21.2,79.8,3.2,238.5,0.0,0.0
2009/11/30 04:00,21.4,80.0,2.3,251.5,0.0,0.0
2009/11/30 05:00,21.5,80.5,1.8,239.8,0.0,0.0
2009/11/30 06:00,21.5,81.0,1.9,246.5,32.5,0.0
2009/11/30 07:00,22.2,79.7,2.4,221.2,136.3,0.0
2009/11/30 08:00,23.2,78.0,3.0,222.0,271.2,0.0
2009/11/30 09:00,23.9,79.0,2.6,193.5,303.2,0.0
2009/11/30 10:00,24.0,80.8,2.1,214.8,249.5,0.0
2009/11/30 11:00,24.7,78.7,2.5,201.3,202.2,0.0
2009/11/30 12:00,24.6,77.7,2.8,215.2,221.2,0.0
2009/11/30 13:00,25.2,76.2,2.2,220.0,159.8,0.0
2009/11/30 14:00,25.9,73.8,2.8,214.0,354.5,0.0
2009/11/30 15:00,26.8,70.8,3.1,209.5,467.5,0.0
2009/11/30 16:00,26.7,69.7,2.7,228.2,126.3,0.0
2009/11/30 17:00,26.4,69.8,2.8,220.3,72.3,0.0
2009/11/30 18:00,25.9,70.5,2.6,215.5,2.3,0.0
2009/11/30 19:00,24.9,73.3,3.5,216.2,0.0,0.0
2009/11/30 20:00,23.9,76.0,4.8,229.3,0.0,0.0
2009/11/30 21:00,23.1,78.2,5.2,216.7,0.0,0.0
2009/11/30 22:00,22.3,80.3,7.8,223.2,0.0,0.0
2009/11/30 23:00,21.9,82.5,4.8,221.5,0.0,0.0
2009/12/01 00:00,22.4,79.0,4.4,189.5,0.0,0.0
2009/12/01 01:00,22.2,80.0,2.9,243.8,0.0,0.0
2009/12/01 02:00,22.2,80.8,2.0,255.2,0.0,0.0
2009/12/01 03:00,22.2,81.0,1.8,263.2,0.0,0.0
2009/12/01 04:00,22.1,81.2,1.2,263.5,0.0,0.0
2009/12/01 05:00,22.0,82.0,1.8,261.0,0.0,0.0
2009/12/01 06:00,22.0,82.0,1.9,282.0,12.2,0.0
2009/12/01 07:00,22.4,82.0,0.8,232.3,61.8,0.0
2009/12/01 08:00,23.3,80.7,2.0,219.2,215.8,0.0
2009/12/01 09:00,24.4,77.5,3.9,195.3,403.5,0.0
2009/12/01 10:00,25.7,73.8,5.9,223.7,687.0,0.0
2009/12/01 11:00,27.2,69.0,2.6,227.3,854.8,0.0
2009/12/01 12:00,28.6,64.7,2.4,213.5,689.5,0.0
2009/12/01 13:00,29.1,62.0,3.5,215.7,898.3,0.0
2009/12/01 14:00,29.4,59.8,5.8,217.7,806.8,0.0
2009/12/01 15:00,29.4,59.2,4.4,204.0,612.3,0.0
2009/12/01 16:00,28.9,59.0,4.4,206.8,317.2,0.0
2009/12/01 17:00,27.9,60.7,3.7,191.2,89.8,0.0
2009/12/01 18:00,26.2,65.2,3.8,210.8,3.0,0.0
2009/12/01 19:00,25.2,69.7,5.2,195.3,0.0,0.0
2009/12/01 20:00,24.3,72.0,5.0,220.0,0.0,0.0
2009/12/01 21:00,23.4,74.3,4.4,214.5,0.0,0.0
2009/12/01 22:00,23.0,76.5,5.9,217.7,0.0,0.0
2009/12/01 23:00,22.8,78.5,5.1,249.8,0.0,0.0
2009/12/02 00:00,22.8,80.0,6.7,239.3,0.0,0.0
2009/12/02 01:00,22.9,80.0,3.1,274.2,0.0,0.0
2009/12/02 02:00,23.0,80.0,2.3,228.7,0.0,0.0
2009/12/02 03:00,23.0,80.0,1.6,216.0,0.0,0.0
2009/12/02 04:00,22.9,80.0,1.9,270.0,0.0,0.0
2009/12/02 05:00,22.7,80.0,0.8,229.8,0.0,0.0
2009/12/02 06:00,22.6,81.0,0.7,187.5,39.8,0.0
2009/12/02 07:00,24.0,79.3,1.1,194.5,237.5,0.0
2009/12/02 08:00,25.6,75.2,1.0,208.5,362.5,0.0
2009/12/02 09:00,27.2,70.5,1.6,170.5,609.3,0.0
2009/12/02 10:00,28.9,64.8,2.7,153.2,875.3,0.0
2009/12/02 11:00,30.4,59.5,2.1,132.3,956.3,0.0
2009/12/02 12:00,31.4,54.8,2.5,159.8,973.0,0.0
2009/12/02 13:00,32.5,51.3,2.9,151.0,882.8,0.0
2009/12/02 14:00,33.1,48.2,2.9,149.2,729.5,0.0
2009/12/02 15:00,33.9,45.8,2.3,173.8,490.8,0.0
2009/12/02 16:00,32.9,46.7,4.0,223.0,298.2,0.0
2009/12/02 17:00,30.7,51.0,4.7,210.7,80.0,0.0
2009/12/02 18:00,28.9,55.2,6.1,227.8,3.7,0.0
